DATE,SEASON,SEASNUM,STREAM,STREAMNUM,STREAMTYPE,REACH,HABITAT,V_NAME_,V_LABEL_,ALL,CRC,CSR,DSS,GSD,LES,NHS,OTD,OZM,RBD,SLM,WTS,BDS,GSF,HHC,SMB,SRD,STD,AMM,OZB,BTM,FTD,NSF,TSS,RH,BLG,BES,CKM,TEMP,DO,PH,SPC,LENGTH,COVER,AREA,WIDTH,CANOPY,DEPTH,VELOCITY,SUBSTRATE,VOLUME,TOTDENVOL,COVERASN,CANOPYASN,TOTDENAREA,TOTDNARLOG,TOTNUMLOG,VOLLOG,TOTDENVOLLOG,RICHNESS,VELOCITYLOG,DEPTHLOG,SUBSTRATELOG,CSRDNVOL,CSRDNVOLLOG,CANOPYLOG,COVERLOG,OTDRBD,OTDRBDDEN,OTDRBDDNLOG
37846,August,8,Tomahawk,5,2,2,Riffle,PopEst,PopEst,79,0,11,7,0,0,0,7,2,0,0,0,7,0,0,0,42,0,1,0,0,0,0,0,0,0,0,0,,,,,19.7,25,121.155,6.15,36.25,14.25,0.833333333,4.333333333,17.2645875,4.575840575,14.48485539,21.26458943,0.652057282,0.218025102,1.897627091,1.237156206,0.746310348,7,0.263241435,1.183269844,0.726998728,0.637142359,0.214086445,1.559308011,1.397940009,7,0.405454228,0.147816706
37846,August,8,Tomahawk,5,2,3,Pool,PopEst,PopEst,81,0,34,11,0,0,0,2,1,0,0,0,8,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,,,,,15.3,15,72.93,4.766666667,18.33333333,17.11111111,0.888888889,5.444444444,12.47913333,6.490835368,8.631302261,10.56933579,1.110654052,0.324417056,1.908485019,1.096184425,0.874530252,7,0.276206412,1.257945095,0.809185484,2.724548179,0.571073596,1.263241435,1.176091259,2,0.16026754,0.064558142
37846,August,8,Tomahawk,5,2,4,Riffle,PopEst,PopEst,30,0,2,0,0,0,0,6,0,0,0,0,12,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,,,,,14.4,40,44.16,3.066666667,10,8.111111111,4.444444444,4.555555556,3.581866667,8.375521144,23.59013767,5.742081468,0.679347826,0.225140656,1.477121255,0.554109415,0.971995418,4,0.735953571,0.959571343,0.744727495,0.558368076,0.192670043,1,1.602059991,6,1.675104229,0.427340708
37846,August,8,Tomahawk,5,2,5,Pool,PopEst,PopEst,138,0,41,22,0,0,0,2,1,0,0,0,3,0,5,0,59,0,0,0,0,0,0,0,0,1,0,0,,,,,28.3,25,99.616,3.52,44,22.93333333,0,4.533333333,22.84526933,6.04063791,14.48485539,26.1171214,1.385319627,0.377546582,2.139879086,1.358796283,0.84761201,8,0,1.37900319,0.742986833,1.794682278,0.446332441,1.643452676,1.397940009,2,0.087545477,0.036447427
37846,August,8,Tomahawk,5,2,6,Riffle,PopEst,PopEst,14,0,1,0,0,0,0,6,0,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,,,14.1,15,43.24,3.066666667,75,4.333333333,2.555555556,4.111111111,1.873733333,7.471714225,8.631302261,48.61502364,0.323774283,0.12181394,1.146128036,0.272707783,0.927971297,5,0.550907469,0.726998728,0.708515322,0.533693873,0.185738683,1.875061263,1.176091259,6,3.202163239,0.623472919
37846,August,8,Tomahawk,5,2,7,Pool,PopEst,PopEst,330,0,261,2,0,0,1,2,0,0,0,0,2,0,11,0,46,0,0,0,0,0,0,0,0,0,0,0,,,,,36.8,15,288.6171429,7.842857143,37.85714286,45.19047619,0,4.19047619,130.4274612,2.530142018,8.631302261,22.25650479,1.143383226,0.331099828,2.51851394,2.115369041,0.547792178,7,0,1.66455244,0.715207203,2.001112324,0.47728225,1.578147834,1.176091259,2,0.015334194,0.006609012
37846,August,8,Tomahawk,5,2,8,Run,PopEst,PopEst,296,0,199,6,0,0,0,14,0,0,0,0,5,0,3,0,191,0,1,0,0,0,0,0,0,1,0,0,,,,,24.2,15,156.332,6.46,33,22.73333333,0,4.066666667,35.53947467,8.328766893,8.631302261,19.27854889,1.89340634,0.461409429,2.471291711,1.550711004,0.969824241,8,0,1.375358739,0.704722333,5.599407472,0.819504944,1.51851394,1.176091259,14,0.393928164,0.144240393
37889,October,10,Sylamore,4,2,1,Riffle,PopEst,PopEst,157,0,38,78,0,0,0,0,0,17,5,0,16,0,5,0,0,0,0,2,0,6,0,0,0,0,0,0,,,,,24.7,,199.576,8.08,48,9.333333333,2.333333333,3.666666667,18.62709333,8.428582881,,28.69995167,0.786667736,0.252043795,2.195899652,1.270145091,0.974446423,8,0.522878745,1.014240439,0.669006781,2.040039169,0.482879179,1.681241237,,17,0.912649102,0.281635301
37889,October,10,Sylamore,4,2,2,Pool,PopEst,PopEst,232,0,169,17,0,10,0,0,0,1,6,0,2,0,5,2,0,0,0,2,7,0,5,1,0,0,0,0,,,,,55.9,,519.2178333,9.288333333,46.41666667,34.03333333,0.383333333,4.2,176.7071359,1.312906798,,27.67033115,0.446825947,0.160416289,2.365487985,2.247254088,0.364158133,12,0.140926842,1.544481461,0.716003344,0.956384693,0.291454256,1.666673949,,1,0.005659081,0.00245078
37889,October,10,Sylamore,4,2,3,Run,PopEst,PopEst,125,2,37,50,0,2,0,0,1,10,1,0,13,0,5,2,0,0,0,1,3,0,6,0,0,0,0,0,,,,,49,,342.02,6.98,40.5,17.4,2.266666667,3.833333333,59.51148,2.100435076,,23.90324507,0.365475703,0.135283977,2.096910013,1.774600751,0.491422641,13,0.514104821,1.264817823,0.684246748,0.621728782,0.209978225,1.607455023,,10,0.168034806,0.067455784
37889,October,10,Sylamore,4,2,4,Riffle,PopEst,PopEst,48,0,10,10,0,0,0,0,0,1,6,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,,,,38.9,,281.7471429,7.242857143,40,9.523809524,4.80952381,3.666666667,26.83306122,1.788838016,,23.59013767,0.170365525,0.068321521,1.681241237,1.428670222,0.44542329,6,0.764140536,1.022172979,0.669006781,0.372674587,0.137567593,1.602059991,,1,0.037267459,0.015890753
37890,October,10,Falling,3,1,1,Run,PopEst,PopEst,43,4,5,7,4,0,0,5,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,25.2,,64.512,2.56,51,11.73333333,0.666666667,5.066666667,7.569408,5.680761296,,30.67938288,0.666542659,0.221816435,1.633468456,0.879061915,0.824825955,8,0.22184875,1.104942108,0.782950133,0.660553639,0.220252909,1.707570176,,6,0.792664367,0.253498986
37890,October,10,Falling,3,1,2,Riffle,PopEst,PopEst,4,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,12.4,,65.72,5.3,20,1.555555556,0.444444444,4.333333333,1.022311111,3.912703243,,11.54281075,0.060864273,0.025659824,0.602059991,0.009583081,0.691320531,3,0.159700843,0.407485327,0.726998728,0,0,1.301029996,,2,1.956351622,0.470756087
37890,October,10,Falling,3,1,3,Pool,PopEst,PopEst,91,12,39,19,3,0,1,4,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,48.5,,312.0166667,6.433333333,37.22222222,24.96296296,0,5.333333333,77.88860494,1.168335215,,21.86381694,0.291651087,0.111145214,1.959041392,1.891473925,0.336126423,10,0,1.414354254,0.801632346,0.500715092,0.17629825,1.570802298,,4,0.051355394,0.021749547
37890,October,10,Falling,3,1,4,Riffle,PopEst,PopEst,62,9,22,17,0,0,0,5,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,65,,232.5,3.576923077,38.07692308,6.948717949,0.41025641,4.025641026,16.15576923,3.837638376,,22.39269086,0.266666667,0.102662342,1.792391689,1.208327641,0.684633401,7,0.149298082,0.900297087,0.701191464,1.36174265,0.373232572,1.580661847,,8,0.495179145,0.174693231
37890,October,10,Falling,3,1,5,Pool,PopEst,PopEst,68,0,20,6,0,2,1,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,19.5,,163.15,8.366666667,36.66666667,30.11111111,0,5.333333333,49.12627778,1.384187915,,21.52109855,0.416794361,0.15130682,1.832508913,1.69131386,0.377340482,7,0,1.492915522,0.801632346,0.407114093,0.148329313,1.56427143,,6,0.122134228,0.05004481
37890,October,10,Falling,3,1,6,Run,PopEst,PopEst,64,5,30,8,1,3,0,2,6,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,23.7,,107.835,4.55,48.75,21.08333333,0,5.333333333,22.7352125,2.815016574,,29.19119455,0.593499328,0.202351885,1.806179974,1.356699018,0.581496429,10,0,1.344064628,0.801632346,1.319539019,0.365401683,1.68797462,,4,0.175938536,0.070384623
37890,October,10,Falling,3,1,7,Riffle,PopEst,PopEst,9,0,0,2,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13,,42.9,3.3,65,7.333333333,0,4.222222222,3.146,2.860775588,,40.56216516,0.20979021,0.082710066,0.954242509,0.497758718,0.586674558,5,0,0.920818754,0.717855348,0,0,1.812913357,,2,0.635727908,0.213711064
37891,October,10,Bear,1,1,1,Run,PopEst,PopEst,118,0,87,10,0,0,1,8,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,17.1,10,61.56,3.6,53.33333333,7.222222222,0.666666667,4,4.446,26.54071075,5.742081468,32.24730064,1.91682911,0.464910986,2.071882007,0.647969458,1.439975144,6,0.22184875,0.91498921,0.698970004,19.56815115,1.313195255,1.726998728,1,9,2.024291498,0.480623649
37891,October,10,Bear,1,1,2,Pool,PopEst,PopEst,556,8,365,31,1,0,4,3,18,0,0,18,0,0,1,3,13,0,0,0,0,0,0,0,5,0,1,0,,,,,38.2,10,222.1057143,5.814285714,41.42857143,22.28571429,0,5.428571429,49.4978449,11.23281228,5.742081468,24.4867563,2.503312451,0.544478873,2.745074792,1.69458629,1.087526311,13,0,1.367089564,0.808114474,7.374058421,0.922935986,1.617299958,1,3,0.060608699,0.025555185
37891,October,10,Bear,1,1,3,Riffle,PopEst,PopEst,211,20,152,8,0,0,0,6,1,1,5,9,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,,48.5,50,136.8777778,2.822222222,23.88888889,7.777777778,1.518518519,4.037037037,10.64604938,19.81955864,30.01521644,13.82798117,1.541521227,0.405093741,2.324282455,1.027188476,1.318471518,11,0.401145149,0.943384582,0.702175144,14.27759674,1.184055043,1.37819595,1.698970004,7,0.657520903,0.219459014
37891,October,10,Bear,1,1,4,Pool,PopEst,PopEst,293,31,203,22,1,0,0,8,0,0,1,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,19.6,10,66.64,3.4,62.5,15,0.083333333,4.666666667,9.996,29.31172469,5.742081468,38.70180762,4.396758703,0.732133001,2.46686762,0.999826247,1.481610648,8,0.034762106,1.204119983,0.753327667,20.30812325,1.3285452,1.795880017,1,8,0.800320128,0.255349737
37891,October,10,Bear,1,1,5,Riffle,PopEst,PopEst,156,16,92,6,1,0,0,7,0,3,8,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,,,,,22.3,40,91.43,4.1,20,10,0.583333333,4.083333333,9.143,17.0622334,23.59013767,11.54281075,1.70622334,0.432363635,2.193124598,0.96108872,1.25677145,9,0.199572355,1.041392685,0.706148589,10.06234278,1.043847111,1.301029996,1.602059991,10,1.09373291,0.32092128
37891,October,10,Bear,1,1,6,Run,PopEst,PopEst,138,9,87,9,2,0,2,6,0,1,7,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,20.2,10,41.915,2.075,53.75,7,2.083333333,5.75,2.93405,47.03396329,5.742081468,32.53010601,3.292377431,0.632697903,2.139879086,0.467467511,1.681548422,10,0.489020478,0.903089987,0.829303773,29.65184642,1.486456641,1.730378469,1,7,2.385780747,0.529658831
37891,October,10,Bear,1,1,7,Pool,PopEst,PopEst,468,16,307,16,2,0,3,13,0,3,3,20,0,2,1,1,77,0,0,0,0,0,0,0,2,0,0,0,,,,,18.9,30,60.0075,3.175,46.25,20.16666667,0.166666667,4.833333333,12.1015125,38.67285184,17.46645787,27.56251898,7.799025122,0.944434558,2.670245853,1.082839654,1.59849342,14,0.06694679,1.325652471,0.765916794,25.36872974,1.421089209,1.665111737,1.477121255,16,1.322148781,0.365890042
37897,October,10,Water,6,2,1,Riffle,PopEst,PopEst,107,0,6,24,0,0,0,15,0,11,0,0,7,0,1,0,43,0,0,0,0,0,0,0,0,0,0,0,,,,,66.2,50,371.382,5.61,24,8.4,1.633333333,3.7,31.196088,3.429917238,30.01521644,13.89358382,0.288113048,0.109953979,2.029383778,1.494100137,0.646395613,7,0.420505837,0.973127854,0.672097858,0.192331808,0.07639713,1.380211242,1.698970004,26,0.833437834,0.263266189
37897,October,10,Water,6,2,2,Pool,PopEst,PopEst,95,3,5,22,0,0,0,1,0,0,0,0,2,0,16,0,38,0,0,0,0,0,0,0,0,0,0,0,,,,,28.1,25,148.93,5.3,19,16.2,0.266666667,3.6,24.12666,3.937552898,14.48485539,10.95833961,0.637883569,0.214283026,1.977723605,1.382497204,0.693511761,7,0.102662342,1.235528447,0.662757832,0.207239626,0.081793482,1.278753601,1.397940009,1,0.041447925,0.017637559
37897,October,10,Water,6,2,3,Riffle,PopEst,PopEst,6,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,14,15,67.2,4.8,16.66666667,4.888888889,2.666666667,3.888888889,3.285333333,1.826298701,8.631302261,9.598934478,0.089285714,0.037141808,0.77815125,0.51657944,0.451218059,3,0.56427143,0.77003336,0.689210167,0,0,1.22184875,1.176091259,0,0,0
37897,October,10,Water,6,2,4,Run,PopEst,PopEst,78,2,0,11,0,0,0,8,0,0,0,0,6,0,8,0,44,0,1,0,0,0,0,0,0,0,0,0,,,,,27.8,10,207.944,7.48,27,12.26666667,1,3.466666667,25.50779733,3.057888495,5.742081468,15.67221199,0.375100989,0.138334594,1.892094603,1.406672958,0.608300109,7,0.301029996,1.122761817,0.649983544,0,0,1.431363764,1,8,0.313629589,0.118472922
37897,October,10,Water,6,2,5,Riffle,PopEst,PopEst,93,1,14,23,0,0,0,13,0,2,1,0,1,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,,,,,75,20,309.2307692,4.123076923,35,8.897435897,2.41025641,4.076923077,27.51360947,3.380145383,11.54281075,20.49770658,0.300746269,0.114192589,1.968482949,1.439547569,0.641488526,9,0.532787034,0.995522698,0.705600583,0.50883909,0.178642927,1.544068044,1.301029996,15,0.545184739,0.18898041
37897,October,10,Water,6,2,6,Pool,PopEst,PopEst,240,4,121,21,0,0,0,8,0,0,0,0,8,0,19,0,63,0,0,0,0,0,0,0,0,0,0,0,,,,,39.6,20,145.9542857,3.685714286,50,19.38095238,0.619047619,4.19047619,28.28733061,8.484363664,11.54281075,30.01521644,1.644350482,0.422319016,2.380211242,1.451591966,0.977008198,7,0.209259622,1.309224474,0.715207203,4.277533347,0.722430986,1.698970004,1.301029996,8,0.282812122,0.108163055
37898,October,10,Cave,2,1,1,Pool,PopEst,PopEst,272,64,133,12,0,0,0,1,0,0,3,0,2,2,2,0,58,4,0,0,0,0,0,0,0,0,0,0,,,,,25.8,15,156.864,6.08,37,12.66666667,0.133333333,3.866666667,19.86944,13.68936417,8.631302261,21.72663176,1.733986128,0.436796307,2.434568904,1.298185627,1.167002998,10,0.054357662,1.135662602,0.687231601,6.69369645,0.886135048,1.568201724,1.176091259,1,0.050328545,0.021325168
37898,October,10,Cave,2,1,2,Riffle,PopEst,PopEst,98,9,54,0,0,0,0,0,0,0,1,0,0,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,,,,,15.5,50,63.9375,4.125,30,17.41666667,0,4,11.13578125,8.800460228,30.01521644,17.46645787,1.532746823,0.403591779,1.991226076,1.046720691,0.991246471,5,0,1.265211028,0.698970004,4.849233187,0.767098935,1.477121255,1.698970004,0,0,0
37898,October,10,Cave,2,1,3,Pool,PopEst,PopEst,489,42,290,15,0,0,0,4,0,0,5,0,0,11,1,1,138,2,0,0,0,0,0,0,0,0,0,0,,,,,28,,207.2,7.4,40.83333333,34.55555556,0,4.722222222,71.59911111,6.829693727,,24.11240429,2.36003861,0.526344268,2.689308859,1.854907631,0.893744774,10,0,1.550907469,0.75756472,4.050329613,0.703319724,1.611014834,,4,0.055866615,0.023609058
37899,October,10,Tomahawk,5,2,1,Pool,PopEst,PopEst,61,0,9,1,0,0,0,6,0,0,0,0,5,0,0,0,38,0,2,0,0,0,0,0,0,0,0,0,,,,,16.7,15,104.6533333,6.266666667,25,16.33333333,1.333333333,4.777777778,17.09337778,3.568633467,8.631302261,14.48485539,0.5828768,0.199447114,1.785329835,1.232827891,0.659786317,6,0.367976785,1.238882089,0.761760834,0.526519692,0.183702411,1.397940009,1.176091259,6,0.351013128,0.130659569
37899,October,10,Tomahawk,5,2,2,Run,PopEst,PopEst,36,0,3,11,0,0,0,6,0,0,0,0,4,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,,,,,13.7,20,93.61666667,6.833333333,38.33333333,15.33333333,3.111111111,4.333333333,14.35455556,2.507914638,11.54281075,22.55174324,0.384546911,0.141307675,1.556302501,1.15698975,0.545049017,6,0.613959215,1.213074825,0.726998728,0.208992887,0.082423746,1.583576586,1.301029996,6,0.417985773,0.151671873
37899,October,10,Tomahawk,5,2,3,Run,PopEst,PopEst,65,0,16,10,0,0,0,6,1,0,0,0,3,1,1,0,23,0,0,0,0,0,0,0,0,0,0,0,,,,,21.8,20,126.44,5.8,38.75,24.5,2.75,4.25,30.9778,2.098276831,11.54281075,22.81059527,0.514077823,0.180148198,1.812913357,1.491050572,0.491120219,8,0.574031268,1.40654018,0.720159303,0.516498912,0.180842103,1.588271707,1.301029996,6,0.193687092,0.076890498
37899,October,10,Tomahawk,5,2,4,Riffle,PopEst,PopEst,9,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,13.4,65,66.10666667,4.933333333,11.66666667,8.888888889,22.77777778,4.777777778,5.876148148,1.531615571,40.56216516,6.703163396,0.136143606,0.055433229,0.954242509,0.769092737,0.403397758,2,1.376171264,0.995147497,0.761760834,0,0,1.06694679,1.812913357,6,1.021077047,0.30558287
37899,October,10,Tomahawk,5,2,5,Pool,PopEst,PopEst,100,0,31,44,0,0,0,2,0,0,0,0,3,0,6,0,10,0,1,0,0,0,0,0,0,1,0,0,,,,,31.9,50,111.65,3.5,37.5,24.83333333,0.333333333,3.166666667,27.72641667,3.60666873,30.01521644,22.03548389,0.895656068,0.277759545,2,1.442893745,0.663386983,8,0.124938737,1.412180448,0.619788758,1.118067306,0.325939757,1.574031268,1.698970004,2,0.072133375,0.030248815
37899,October,10,Tomahawk,5,2,6,Riffle,PopEst,PopEst,12,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,14.9,30,57.11666667,3.833333333,66.66666667,7.222222222,7.222222222,3.222222222,4.125092593,2.909025611,17.46645787,41.83152169,0.210096294,0.082819931,1.079181246,0.615433701,0.592068516,1,0.91498921,0.91498921,0.625541087,0,0,1.823908741,1.477121255,0,0,0
37899,October,10,Tomahawk,5,2,7,Pool,PopEst,PopEst,341,0,302,13,0,0,1,2,3,0,0,0,4,0,6,0,31,0,0,0,0,0,0,0,0,2,0,0,,,,,34.3,20,240.6716667,7.016666667,39.16666667,50.55555556,0.055555556,3.888888889,121.6728981,2.802596184,11.54281075,23.06993956,1.416868071,0.383252944,2.532754379,2.085193853,0.580080208,9,0.023481096,1.712275471,0.689210167,2.482064655,0.541836831,1.592916612,1.301029996,2,0.016437514,0.007080685
37899,October,10,Tomahawk,5,2,8,Run,PopEst,PopEst,142,0,74,0,0,0,0,1,5,0,0,0,3,0,1,0,66,0,1,0,0,0,0,0,0,0,0,0,,,,,22.1,20,135.915,6.15,23.75,26.25,0.666666667,4,35.6776875,3.980078586,11.54281075,13.74600381,1.044770629,0.310644598,2.152288344,1.552396697,0.697236196,7,0.22184875,1.435366507,0.698970004,2.07412546,0.487721588,1.375663614,1.301029996,1,0.028028722,0.012005249
